Date,Tweets,clean_tweets,sentiment
11/25/2013,@achinmaheshvri @iamvir1 @sen_sindh @Ish_Bhandari @narendramodi It seems Infosys did not stress test the system. Th\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/JMPUv9ZQ1O,It seems Infosys did not stress test the system . Th\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
11/26/2013,@kshankar21 Time to ask @Infosys,Time to ask,0.5
11/27/2013,@Brajesh1980Bs: PM Modi has saved Billions from going into the hands of the frauds! Reveals Infosys\xc3\x82\xc2\xa0 co-founder https://t.co/KlE01d54fq\xc3\xa2\xe2\x82\xac\xc2\xa6,: PM Modi has saved Billions from going into the hands of the frauds ! Reveals Infosys\xc3\x82\xc2\xa0 co-founder,0.5
11/29/2013,PM Modi has saved Billions from going into the hands of the frauds! Reveals Infosys\xc3\x82\xc2\xa0 co-founder https://t.co/KlE01d54fq via @postcard_news,PM Modi has saved Billions from going into the hands of the frauds ! Reveals Infosys\xc3\x82\xc2\xa0 co-founder via,0.5
2/12/2013,@TimesNow EC4 campus 5 times  azaan in #begaluru scares customers in #Wipro &amp; #Infosys campus. Dare anyone says any\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/cj45oAeX8V,EC4 campus times azaan in scares customers in & amp ; campus . Dare anyone says any\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
3/12/2013,At #Money2020 @CiscoFSI @ACI Worldwide @DBS Bank and @Infosys discuss where #FinTech will take us in 3-5 yrs.\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/HW6OZgFwfT,At Worldwide Bank and discuss where will take us in -5 yrs.\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
4/12/2013,@CA_HarshilSHETH: #GSTNFAILED the late fee and it's implementation on portal is d worst things of GST.I firmly believe that Infosys is f\xc3\xa2\xe2\x82\xac\xc2\xa6,: the late fee and it 's implementation on portal is d worst things of GST.I firmly believe that Infosys is f\xc3\xa2\xe2\x82\xac\xc2\xa6,0.25
5/12/2013,#GSTNFAILED the late fee and it's implementation on portal is d worst things of GST.I firmly believe that Infosys is failure @Infosys,the late fee and it 's implementation on portal is d worst things of GST.I firmly believe that Infosys is failure,0.2729166666666667
6/12/2013,@bhavyapopat: #GSTNFAILED the late fee and it's implementation on portal is d worst things of GST.I firmly believe that Infosys is failu\xc3\xa2\xe2\x82\xac\xc2\xa6,: the late fee and it 's implementation on portal is d worst things of GST.I firmly believe that Infosys is failu\xc3\xa2\xe2\x82\xac\xc2\xa6,0.25
9/12/2013,"When Sudha Murthy chairman of Infosys Foundation was called ""cattle class"" at London\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s Heathrow Airport! https://t.co/UHUnPTZk3a",When Sudha Murthy chairman of Infosys Foundation was called `` cattle class '' at London\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s Heathrow Airport !,0.5
10/12/2013,@nayanchandra @mediacrooks @thewire_in @svaradarajan Funded by anti national @aamir_khan \nLeft Libbie Infosys son M\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/bJhsx0kx9M,Funded by anti national \nLeft Libbie Infosys son M\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
11/12/2013,@RAKESHG12297386\n\nRespected Sir Good Evening. I'm Meher. I'm working in Infosys for a   Package of 2.22 L. I'm als\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/NOmcR7m2l5,\n\nRespected Sir Good Evening . I 'm Meher . I 'm working in Infosys for a Package of L. I 'm als\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
12/12/2013,@Hash611Shah: @krunalpatel111 @contrarianEPS Similar to Infosys in 2001. Earnings grew at 25%+ CAGR for 5y+ price did not. The earnings\xc3\xa2\xe2\x82\xac\xc2\xa6,: Similar to Infosys in . Earnings grew at % + CAGR for y+ price did not . The earnings\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
12/13/2013,@Nikhilpnb\n\nRespected Sir Good Evening. I'm Meher. I'm working in Infosys for a   Package of 2.22 L. I'm also prep\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/MBXuVjhe6M,\n\nRespected Sir Good Evening . I 'm Meher . I 'm working in Infosys for a Package of L. I 'm also prep\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
12/16/2013,@vipulkaushik\n\nRespected Sir Good Evening. I'm Meher. I'm working in Infosys for a  Package of 2.22 L. I'm also pr\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/18a0NgmQjE,\n\nRespected Sir Good Evening . I 'm Meher . I 'm working in Infosys for a Package of L. I 'm also pr\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
12/17/2013,Join as a Speaker @watsonanalytics @WiproDigital @Infosys @university @highereducation @aicte @MSDESkillIndia\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/4cDGnHqq4d,Join as a Speaker \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
12/18/2013,@ashokgupta_pnb\n\nRespected Sir Good Afternoon. I'm Meher. I'm working in Infosys for a Package of 2.22 L. I'm also\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/LeSd1IlhYT,\n\nRespected Sir Good Afternoon . I 'm Meher . I 'm working in Infosys for a Package of L. I 'm also\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
12/19/2013,@sharmilagharpur\n\nRespected Mam Good Afternoon. I'm Meher. I'm working in Infosys for a    Package of 2.22 L. I'm\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/E2K4uE8uh2,\n\nRespected Mam Good Afternoon . I 'm Meher . I 'm working in Infosys for a Package of L. I'm\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
12/20/2013,@salonishuklaET\n\nRespected Mam Good Afternoon. I'm Meher. I'm working in Infosys for a  Package of 2.22 L. I'm als\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/0cyHDdSeE6,\n\nRespected Mam Good Afternoon . I 'm Meher . I 'm working in Infosys for a Package of L. I 'm als\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
12/23/2013,@muglikar_\n\nRespected Sir Good Afternoon. I'm Meher. I'm working in Infosys for a   Package of 2.22 L. I'm also pr\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/OlJIRdpRqK,\n\nRespected Sir Good Afternoon . I 'm Meher . I 'm working in Infosys for a Package of L. I 'm also pr\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
12/24/2013,Martin Currie LTD Has Upped By $490500 Its Infosys LTD $INFY Position https://t.co/KJCBpbtTpR,Martin Currie LTD Has Upped By $ 490500 Its Infosys LTD $ INFY Position,0.5
12/26/2013,@TamannaInsan\n\nRespected Mam Good Afternoon. I'm Meher. I'm working in Infosys for a   Package of 2.22 L. I'm also\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/ou6Xo6BSDj,\n\nRespected Mam Good Afternoon . I 'm Meher . I 'm working in Infosys for a Package of L. I 'm also\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
12/27/2013,@JaimalaParuleka\n\nRespected Mam Good Afternoon. I'm Meher. I'm working in Infosys for a   Package of 2.22 L. I'm a\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/UvJ0ykZ28j,\n\nRespected Mam Good Afternoon . I 'm Meher . I 'm working in Infosys for a Package of L. I 'm a\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
12/30/2013,Retweeted moneycontrol (@moneycontrolcom:\n\nIndia on very good wicket on privacy says Infosys chairman Nandan... https://t.co/bmDRHAVnLQ,Retweeted moneycontrol ( n\nIndia on very good wicket on privacy says Infosys chairman Nandan ...,0.955
12/31/2013,@VodafoneIN past 2 days struggling to get 349 plan activated they say don't have 349 30 GB plan why have you put ads outside Infosys.,past days struggling to get plan activated they say do n't have GB plan why have you put ads outside Infosys .,0.4375
2/1/2014,@VGondia\n\nRespected Sir Good Afternoon. I'm Meher. I'm working in Infosys for a  Package of 2.22 L. I'm also prepa\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/JvsA2zpfII,\n\nRespected Sir Good Afternoon . I 'm Meher . I 'm working in Infosys for a Package of L. I 'm also prepa\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
3/1/2014,Pressure isn't a problem for rogerfederer ?\n\nInfosys Beyond the Numbers explains ?? https://t.co/l3ZEsU0Pnv https://t.co/Em79rbe7hS,Pressure is n't a problem for rogerfederer ? \n\nInfosys Beyond the Numbers explains ? ?,0.5
6/1/2014,@AnkitaGondia\nRespected Mam Good Afternoon. I'm Meher. I'm working in Infosys for a  Package of 2.22 L. I'm also\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/XfaTLRXX3m,\nRespected Mam Good Afternoon . I 'm Meher . I 'm working in Infosys for a Package of L. I 'm also\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
7/1/2014,https://t.co/fxjEqWiFo7 Hiring for Windows L1 Suppofor Wipro/infosys Immediate Joining Walkin Mon2fri in Bengaluru/Bangalore for Exp. \xc3\xa2\xe2\x82\xac\xc2\xa6,Hiring for Windows L1 Suppofor Wipro/infosys Immediate Joining Walkin Mon2fri in Bengaluru/Bangalore for Exp . \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
8/1/2014,@Sir_C_R \nRespected Sir Good Afternoon.\nI'm Meher. I'm working in Infosys for a  Package of 2.22 L. I'm also prepa\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/KeEEFKkUPv,\nRespected Sir Good Afternoon.\nI 'm Meher . I 'm working in Infosys for a Package of L. I 'm also prepa\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
9/1/2014,@JohnTerryArmy\n\nRespected Sir Good Morning I'm Meher. I'm working in Infosys for a  Package of 2.22 L. I'm also pr\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/B9Cz023wcY,\n\nRespected Sir Good Morning I 'm Meher . I 'm working in Infosys for a Package of L. I 'm also pr\xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
10/1/2014,Two more top executives resign from Infosys  https://t.co/SlZaW1c09p,Two more top executives resign from Infosys,0.75
1/13/2014,@Infosys: #Blockchain distributed ledger market will grow at 57.6% CAGR from 2017-2023. How will different industries adopt? https://t.\xc3\xa2\xe2\x82\xac\xc2\xa6,: distributed ledger market will grow at % CAGR from -2023 . How will different industries adopt ?,0.5
1/14/2014,FBI CIA Interpol Europol SWAT CTS Infosys Wipro HCL TCS like this all international law and order units are after AK.,FBI CIA Interpol Europol SWAT CTS Infosys Wipro HCL TCS like this all international law and order units are after AK .,0.5
1/15/2014,Infosys Ltd: Buy Back Offer: Record Date is 01 November 2017: https://t.co/W7MIsjEoQ5 via @YouTube,Infosys Ltd : Buy Back Offer : Record Date is November : via,0.5
1/16/2014,I added a video to a @YouTube playlist https://t.co/W7MIsjEoQ5 Infosys Ltd: Buy Back Offer: Record Date is 01 November 2017,I added a video to a playlist Infosys Ltd : Buy Back Offer : Record Date is November,0.5
1/17/2014,India's 15 best IT companies to work for in 2017'\n https://t.co/0McwKPJakM\nInfosys TCS HCL TechM not in the list?,India 's best IT companies to work for in '\n TCS HCL TechM not in the list ?,1.0
1/21/2014,@pradeenarji: I'm software professional working in infosys bangalore looking girl for marriage contact @8806748893   #RastheGundiMuchisa\xc3\xa2\xe2\x82\xac\xc2\xa6,: I 'm software professional working in infosys bangalore looking girl for marriage contact \xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
1/22/2014,@BIMTrichy: Rahul NK  Syed Suheil S Vibesh K V of PGP-I from BIM Trichy won the 2nd prize  in Infosys Ingenious 2017- National B Plan\xc3\xa2\xe2\x82\xac\xc2\xa6,: Rahul NK Syed Suheil S Vibesh K V of PGP-I from BIM Trichy won the nd prize in Infosys Ingenious - National B Plan\xc3\xa2\xe2\x82\xac\xc2\xa6,0.75
1/23/2014,@krunalpatel111 @contrarianEPS Similar to Infosys in 2001. Earnings grew at 25%+ CAGR for 5y+ price did not. The e\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/bTZ4lLHiRm,Similar to Infosys in . Earnings grew at % + CAGR for y+ price did not . The e\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
1/24/2014,@paranjoygt Infosys guys who do the It Infrastructure will go crazy if Govt goes on playing with Tax rates every week..,Infosys guys who do the It Infrastructure will go crazy if Govt goes on playing with Tax rates every week..,0.2
1/27/2014,#Infosys putting its new recruits on training programmes based on those of fighter pilots! #tech #India #aviation  https://t.co/m1wATIClj8,putting its new recruits on training programmes based on those of fighter pilots !,0.5852272727272727
1/28/2014,@IndiaToday Gstn is gust like finale of Infosys\nHow many have M.B.A  degree.,Gstn is gust like finale of Infosys\nHow many have M.B.A degree .,0.75
1/29/2014,@aajtak This is not america.\nTry to understand   gst in Indian  way.\nGstn..is just like finale of infosys.\nHow many  have M.B.A finance.,This is not america.\nTry to understand gst in Indian way.\nGstn..is just like finale of infosys.\nHow many have M.B.A finance .,0.75
1/30/2014,Some people in Infosys are going through a very bad weekend.. https://t.co/v8Ku9cOQJU,Some people in Infosys are going through a very bad weekend..,0.045000000000000095
1/31/2014,@bluegreyfield: @TVMohandasPai Sir is Infosys opening up Panaya Report?,: Sir is Infosys opening up Panaya Report ?,0.5
3/2/2014,@TVMohandasPai Sir is Infosys opening up Panaya Report?,Sir is Infosys opening up Panaya Report ?,0.5
4/2/2014,@Reena40799844 I'm software professional working in infosys bangalore looking girl for marriage contact @8806748893,I 'm software professional working in infosys bangalore looking girl for marriage contact,0.55
5/2/2014,@Infosys: Read how #ML can prevent a full-blown cyber attack https://t.co/s6p5yDp0LR #NationalCyberSecurityAwarenessMonth #InfosysInsigh\xc3\xa2\xe2\x82\xac\xc2\xa6,: Read how can prevent a full-blown cyber attack \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
6/2/2014,@taxfactoryindia @Infosys But when the site is nt 100%working is it fare to levy 200 Rs penalty a day??Does the\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/kTuucCI8op,But when the site is nt % working is it fare to levy Rs penalty a day ? ? Does the\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
7/2/2014,@taxfactoryindia: @bhavyapopat @Infosys @Infosys show it incompentance when they handle MCA in around 2011 and similar in GST also.\n\n@In\xc3\xa2\xe2\x82\xac\xc2\xa6,: show it incompentance when they handle MCA in around and similar in GST also.\n\n\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
10/2/2014,@SunilKu71150422: The Future for Industrial Services: The Digital Twin #InfosysInsights https://t.co/n7RokPjlKB,: The Future for Industrial Services : The Digital Twin,0.5
11/2/2014,Infosys Applies IoT Analytics To Transform Business https://t.co/izyiLJbRwR,Infosys Applies IoT Analytics To Transform Business,0.5
12/2/2014,@suchetadalal @Infosys is the genius which has implemented GSTN. With Nilekani back there they'll soon make this a disaster like AADHAAR!,is the genius which has implemented GSTN . With Nilekani back there they 'll soon make this a disaster like AADHAAR !,0.5
2/13/2014,@hgsingha: #RelianceIndustries Sirs Please do the nation a favour by tapping Mr. Vishal Sikka &amp; venturing in the arena of Artificial in\xc3\xa2\xe2\x82\xac\xc2\xa6,: Sirs Please do the nation a favour by tapping Mr. Vishal Sikka & amp ; venturing in the arena of Artificial in\xc3\xa2\xe2\x82\xac\xc2\xa6,0.2
2/14/2014,#RelianceIndustries Sirs Please do the nation a favour by tapping Mr. Vishal Sikka &amp; venturing in the arena of Artificial intelligence..,Sirs Please do the nation a favour by tapping Mr. Vishal Sikka & amp ; venturing in the arena of Artificial intelligence..,0.2
2/18/2014,Diwali is Auspicious festival  all corporate should give holidays to employee rather bow down toforeign client @narendramodi @TCS @Infosys,Diwali is Auspicious festival all corporate should give holidays to employee rather bow down toforeign client,0.4611111111111111
2/19/2014,@InfyTM: Meeting #638 #DanceBeats\n17th October'17 #Infosys #Bangalore\n#Toastmasters #Leaders #WhereLeadersAreMade #Communication #Public\xc3\xa2\xe2\x82\xac\xc2\xa6,: Meeting \n17th October'17 \n \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
2/20/2014,Meeting #638 #DanceBeats\n17th October'17 #Infosys #Bangalore\n#Toastmasters #Leaders #WhereLeadersAreMade\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/eXt2BAWpLX,Meeting \n17th October'17 \n \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
2/21/2014,@Finacle: Catch our demo on #Blockchain based solutions for payments smacontracts secure documents &amp; #TradeFinance| @Infosys @Finac\xc3\xa2\xe2\x82\xac\xc2\xa6,: Catch our demo on based solutions for payments smacontracts secure documents & amp ; | \xc3\xa2\xe2\x82\xac\xc2\xa6,0.7
2/24/2014,India's leading companies including @Infosys @TataMotors @MahindraRise @DalmiaBharat + @Wipro are taking action\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/sGvu9euD0V,India 's leading companies including + are taking action\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
2/25/2014,Martin Currie LTD Has Boosted Its Stake in Infosys LTD $INFY by $490500 as Shares Rose ...,Martin Currie LTD Has Boosted Its Stake in Infosys LTD $ INFY by $ 490500 as Shares Rose ...,0.8
2/26/2014,@Abhijith_KD: Busy stato @Infosys @Finacle day 1 at #Sibos 2017. #Blockchain and #AI powered banking are the flavours of the day http\xc3\xa2\xe2\x82\xac\xc2\xa6,: Busy stato day at . and powered banking are the flavours of the day http\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
2/27/2014,Finacle: Abhijith_KD: Busy stato Infosys Finacle day 1 at #Sibos 2017. #Blockchain and #AI powered banking a\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/7BAsNB8f1V,Finacle : Abhijith_KD : Busy stato Infosys Finacle day at . and powered banking a\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
2/28/2014,Abhijith_KD: Busy stato Infosys Finacle day 1 at #Sibos 2017. #Blockchain and #AI powered banking are the fl\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/yC4HxgmBN2,Abhijith_KD : Busy stato Infosys Finacle day at . and powered banking are the fl\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
3/3/2014,Abhijith_KD: Busy stato Infosys Finacle day 1 at #Sibos 2017. #Blockchain and #AI powered banking are the fl\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/5K0fS9Isf0,Abhijith_KD : Busy stato Infosys Finacle day at . and powered banking are the fl\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
4/3/2014,Infosys Limited $INFY Stock Rating Reaffirmed by Cowen and Company https://t.co/0wUvXUl63Z,Infosys Limited $ INFY Stock Rating Reaffirmed by Cowen and Company,0.4642857142857143
5/3/2014,Finacle: Abhijith_KD: Busy stato Infosys Finacle day 1 at #Sibos 2017. #Blockchain and #AI powered banking a\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/2vqOSFVhBh,Finacle : Abhijith_KD : Busy stato Infosys Finacle day at . and powered banking a\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
